label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,1,2.9537386894226074,0.8496916890144348,1.527008056640625,1.0756721496582031,2.266024589538574,0.825624942779541,0.7469513416290283
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,2,2.844614028930664,0.8582879304885864,1.8986555337905884,1.2192975282669067,2.3364715576171875,0.8924999833106995,0.758009672164917
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,3,2.4139139652252197,0.8988341689109802,1.4414242506027222,1.0394325256347656,2.542121648788452,0.7543749809265137,0.7004757523536682
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,4,2.6717286109924316,0.8778513669967651,1.6019742488861084,1.0277022123336792,2.581082582473755,0.7324999570846558,0.6930588483810425
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,5,2.740569829940796,0.8763735890388489,1.632319450378418,1.0550588369369507,2.7133758068084717,0.7074999809265137,0.740710973739624
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,6,2.7589104175567627,0.875133752822876,1.6571658849716187,0.6965243220329285,2.72517466545105,0.7762500047683716,0.6845584511756897
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,7,3.01336932182312,0.8579461574554443,1.8820337057113647,1.3665930032730103,2.7251930236816406,0.734375,0.6215193867683411
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,8,2.71110463142395,0.8813486695289612,1.5259193181991577,1.007359504699707,2.771141529083252,0.7281249761581421,0.6887390613555908
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,9,2.7627856731414795,0.8782893419265747,1.6228785514831543,0.6263279914855957,2.8101911544799805,0.7737499475479126,0.6718277335166931
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,10,2.61722993850708,0.8965929746627808,1.1094779968261719,0.7124188542366028,2.8930211067199707,0.6893749833106995,0.6984082460403442
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,11,3.1594858169555664,0.849036693572998,2.4327762126922607,1.9915629625320435,3.0443339347839355,0.731874942779541,0.6661412715911865
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,12,2.8309950828552246,0.8705207705497742,1.6846325397491455,0.9687533378601074,3.087236166000366,0.65625,0.6648690700531006
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,13,2.5983119010925293,0.8847672343254089,1.3962689638137817,0.8173094987869263,3.0930964946746826,0.684374988079071,0.6588085889816284
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,14,2.700042486190796,0.8761301040649414,1.4490896463394165,0.8536307215690613,3.0967421531677246,0.6781250238418579,0.6632670164108276
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,15,2.5368094444274902,0.8837465047836304,1.7507277727127075,0.9973609447479248,3.1159236431121826,0.8087500333786011,0.6513893604278564
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,16,2.7758474349975586,0.8769823312759399,1.9269481897354126,1.461897373199463,3.1240880489349365,0.6931250095367432,0.6482257843017578
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,17,2.6558096408843994,0.881061315536499,1.5233248472213745,0.8081232309341431,3.1243247985839844,0.7599999904632568,0.7646456956863403
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,18,2.325321674346924,0.9129707217216492,1.2350691556930542,1.0595678091049194,3.1493420600891113,0.6924999952316284,0.726683497428894
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,19,2.8493614196777344,0.8763140439987183,1.3049838542938232,0.9409050941467285,3.214298725128174,0.68812495470047,0.7014946937561035
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,20,2.4723806381225586,0.8913246393203735,1.0616204738616943,0.6444227695465088,3.2244677543640137,0.7024999856948853,0.692807137966156
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,21,2.6741793155670166,0.8932693004608154,1.50779128074646,0.9645447731018066,3.23252010345459,0.6674999594688416,0.644816517829895
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,22,3.0871102809906006,0.8457366228103638,3.033292770385742,2.2347943782806396,3.2490789890289307,0.7081249952316284,0.6364445090293884
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,23,3.1426148414611816,0.8113845586776733,8.862732887268066,2.119311571121216,3.2595200538635254,0.7143750190734863,0.7381784319877625
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,24,3.0179226398468018,0.8500935435295105,2.7743635177612305,2.0394089221954346,3.350825071334839,0.6862499713897705,0.6371073722839355
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,25,2.7412729263305664,0.8839004635810852,1.4056966304779053,1.10206139087677,3.3977556228637695,0.6499999761581421,0.6685025691986084
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,26,2.3910553455352783,0.9033104181289673,1.349835991859436,0.7830093502998352,3.4215433597564697,0.7256249785423279,0.7117589712142944
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,27,2.744706153869629,0.8853927850723267,1.7131456136703491,0.9652463793754578,3.4676506519317627,0.6987499594688416,0.6792984008789062
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,28,2.611910104751587,0.8829876780509949,1.8274158239364624,0.7434584498405457,3.515122413635254,0.7393749952316284,0.6793863773345947
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,29,2.539196729660034,0.8926112055778503,1.1861597299575806,0.7936180830001831,3.5249836444854736,0.64124995470047,0.6714730262756348
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,30,2.574953556060791,0.8910422921180725,1.3320109844207764,1.064828634262085,3.533515214920044,0.6618749499320984,0.7117087841033936
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,31,2.8349316120147705,0.8797928690910339,1.5786006450653076,1.0871338844299316,3.559046983718872,0.6462499499320984,0.655600905418396
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,32,2.755629301071167,0.8739358186721802,1.9962157011032104,1.4924522638320923,3.5778496265411377,0.6268749833106995,0.6534658670425415
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,33,2.9027175903320312,0.8635868430137634,2.488192319869995,1.9579520225524902,3.677290439605713,0.6399999856948853,0.6436352133750916
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,34,2.715864658355713,0.8858928680419922,1.1642844676971436,0.8376676440238953,3.724996328353882,0.638124942779541,0.6366163492202759
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,35,2.715625286102295,0.8829100728034973,1.2529972791671753,0.7655560374259949,3.8837814331054688,0.6512500047683716,0.6939790844917297
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,36,2.479001760482788,0.895103931427002,1.207309603691101,0.776289165019989,3.9323880672454834,0.6743749380111694,0.709896445274353
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,37,2.9698190689086914,0.8536993265151978,2.8609297275543213,2.070561408996582,3.9445230960845947,0.6074999570846558,0.6654725670814514
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,38,2.6416208744049072,0.8894252777099609,1.1947613954544067,0.8351940512657166,3.95168137550354,0.6150000095367432,0.6603091955184937
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,39,2.837103843688965,0.8730578422546387,2.055762529373169,1.6440489292144775,4.033654689788818,0.5868749618530273,0.6145476698875427
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,40,2.635314464569092,0.8861281275749207,1.5452293157577515,1.0141092538833618,4.0488739013671875,0.6143749952316284,0.6765046715736389
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,41,3.371574640274048,0.7966104745864868,8.731822967529297,1.2480957508087158,4.0523905754089355,0.5868749618530273,0.6329293251037598
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,42,2.8902688026428223,0.8611268401145935,3.161628246307373,2.3230884075164795,4.084174156188965,0.6487499475479126,0.6723129749298096
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,43,2.79467511177063,0.8836444020271301,1.4083112478256226,0.8918065428733826,4.1420416831970215,0.5862499475479126,0.6593140363693237
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,44,2.564688205718994,0.8884428143501282,1.413548231124878,0.7517352104187012,4.199583530426025,0.6262499690055847,0.7678359746932983
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,45,2.5692217350006104,0.8844562768936157,1.4478611946105957,0.8179332613945007,4.283331394195557,0.6199999451637268,0.648914098739624
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,46,2.5525777339935303,0.8860877156257629,1.3565176725387573,0.8162959218025208,4.348940372467041,0.5893749594688416,0.7278146743774414
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,47,3.112416982650757,0.8350045680999756,2.2476284503936768,1.2273575067520142,4.406636714935303,0.6662499904632568,0.7125452756881714
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,48,2.632251262664795,0.8794877529144287,1.5480209589004517,1.0266329050064087,4.439501762390137,0.5737499594688416,0.6318285465240479
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,49,2.6572022438049316,0.8861873149871826,1.3694730997085571,0.8311525583267212,4.532353401184082,0.5575000047683716,0.6914383172988892
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,50,2.677297592163086,0.8772290349006653,1.7222179174423218,0.7080663442611694,4.569282054901123,0.5743749737739563,0.6611260175704956
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,51,2.3404529094696045,0.904699981212616,1.389495611190796,0.7510483860969543,4.582437992095947,0.5681250095367432,0.6865295767784119
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,52,2.4052648544311523,0.90018630027771,1.4749886989593506,0.827370822429657,4.586991786956787,0.5549999475479126,0.6378050446510315
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,53,3.209893226623535,0.813804030418396,8.781023025512695,1.0865367650985718,4.844645023345947,0.5418750047683716,0.7001617550849915
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,54,3.052776575088501,0.8441100120544434,2.1047074794769287,1.009803295135498,4.952794075012207,0.6118749976158142,0.7018935680389404
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,55,2.679123878479004,0.8853281736373901,1.3424670696258545,0.6846034526824951,4.9587202072143555,0.5237499475479126,0.6376940011978149
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,56,2.6339802742004395,0.8888723850250244,1.675242304801941,0.7430694103240967,5.09842586517334,0.5356249809265137,0.6024625301361084
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,57,3.3214354515075684,0.8087279796600342,8.767799377441406,0.959579586982727,5.22667932510376,0.5699999332427979,0.6272432804107666
EPH_relaxed_0001_pdb2pqr_Repair_242_r2_0001_complex,58,2.454211950302124,0.8876827359199524,1.6893256902694702,0.7328487038612366,5.269647121429443,0.546875,0.6183655858039856
